"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"NOVA YORK-EUA";"BRANCO";"132"
"NOVA YORK-EUA";"DILMA";"1380"
"NOVA YORK-EUA";"NULO";"198"
"OIZUMI-JAPA";"AÉCIO NEVES";"3350"
"OIZUMI-JAPA";"BRANCO";"130"
"OIZUMI-JAPA";"DILMA";"349"
"OIZUMI-JAPA";"NULO";"115"
"OSLO-NORG";"AÉCIO NEVES";"232"
"OSLO-NORG";"BRANCO";"8"
"OSLO-NORG";"DILMA";"136"
"OSLO-NORG";"NULO";"14"
"OTTAWA-CANA";"AÉCIO NEVES";"400"
"OTTAWA-CANA";"BRANCO";"11"
"OTTAWA-CANA";"DILMA";"126"
"OTTAWA-CANA";"NULO";"24"
"PANAMÁ-PANA";"AÉCIO NEVES";"282"
"PANAMÁ-PANA";"BRANCO";"5"
"PANAMÁ-PANA";"DILMA";"82"
"PANAMÁ-PANA";"NULO";"3"
"PARAMARIBO-SURI";"AÉCIO NEVES";"410"
"PARAMARIBO-SURI";"BRANCO";"22"
"PARAMARIBO-SURI";"DILMA";"234"
"PARAMARIBO-SURI";"NULO";"12"
"PARIS-FRAN";"AÉCIO NEVES";"1782"
"PARIS-FRAN";"BRANCO";"101"
"PARIS-FRAN";"DILMA";"1272"
"PARIS-FRAN";"NULO";"92"
"PEDRO CABALLERO-PARG";"AÉCIO NEVES";"165"
"PEDRO CABALLERO-PARG";"BRANCO";"3"
"PEDRO CABALLERO-PARG";"DILMA";"66"
"PEDRO CABALLERO-PARG";"NULO";"3"
"PEQUIM-CHIN";"AÉCIO NEVES";"43"
"PEQUIM-CHIN";"BRANCO";"3"
"PEQUIM-CHIN";"DILMA";"25"
"PEQUIM-CHIN";"NULO";"1"
"PORT OF SPAIN-TTOB";"AÉCIO NEVES";"7"
"PORTO PRÍNCIPE-HAIT";"AÉCIO NEVES";"5"
"PORTO PRÍNCIPE-HAIT";"DILMA";"13"
"PORTO-PORT";"AÉCIO NEVES";"2852"
"PORTO-PORT";"BRANCO";"205"
"PORTO-PORT";"DILMA";"1371"
"PORTO-PORT";"NULO";"124"
"PRAGA-TCHE";"AÉCIO NEVES";"55"
"PRAGA-TCHE";"BRANCO";"1"
"PRAGA-TCHE";"DILMA";"26"
"PRAGA-TCHE";"NULO";"2"
"PRAIA-CABO";"AÉCIO NEVES";"10"
"PRAIA-CABO";"DILMA";"24"
"PRAIA-CABO";"NULO";"1"
"PRETÓRIA-RAFS";"AÉCIO NEVES";"109"
"PRETÓRIA-RAFS";"DILMA";"30"
"PRETÓRIA-RAFS";"NULO";"2"
"QUITO-EQUA";"AÉCIO NEVES";"224"
"QUITO-EQUA";"BRANCO";"8"
"QUITO-EQUA";"DILMA";"71"
"QUITO-EQUA";"NULO";"4"
"RABAT-MARR";"AÉCIO NEVES";"12"
"RABAT-MARR";"DILMA";"9"
"RABAT-MARR";"NULO";"2"
"RAMALLAH-PALE";"AÉCIO NEVES";"69"
"RAMALLAH-PALE";"BRANCO";"6"
"RAMALLAH-PALE";"DILMA";"363"
"RAMALLAH-PALE";"NULO";"9"
"RIADE-ARAB";"AÉCIO NEVES";"15"
"RIADE-ARAB";"BRANCO";"1"
"RIADE-ARAB";"DILMA";"12"
"RIADE-ARAB";"NULO";"1"
"ROMA-ITAL";"AÉCIO NEVES";"1524"
"ROMA-ITAL";"BRANCO";"50"
"ROMA-ITAL";"DILMA";"819"
"ROMA-ITAL";"NULO";"59"
"ROTERDÃ-HOLA";"AÉCIO NEVES";"1034"
"ROTERDÃ-HOLA";"BRANCO";"49"
"ROTERDÃ-HOLA";"DILMA";"525"
"ROTERDÃ-HOLA";"NULO";"64"
"SALTOS DO GUAIRA-PARG";"AÉCIO NEVES";"149"
"SALTOS DO GUAIRA-PARG";"BRANCO";"4"
"SALTOS DO GUAIRA-PARG";"DILMA";"30"
"SALTOS DO GUAIRA-PARG";"NULO";"1"
"SANTIAGO-CHIL";"AÉCIO NEVES";"919"
"SANTIAGO-CHIL";"BRANCO";"25"
"SANTIAGO-CHIL";"DILMA";"254"
"SANTIAGO-CHIL";"NULO";"33"
"SEUL-CORS";"AÉCIO NEVES";"21"
"SEUL-CORS";"BRANCO";"1"
"SEUL-CORS";"DILMA";"2"
"SEUL-CORS";"NULO";"2"
"STA C LA SIERRA-BOLI";"AÉCIO NEVES";"781"
"STA C LA SIERRA-BOLI";"BRANCO";"9"
"STA C LA SIERRA-BOLI";"DILMA";"179"
"STA C LA SIERRA-BOLI";"NULO";"8"
"SUZUKA-JAPA";"AÉCIO NEVES";"1406"
"SUZUKA-JAPA";"BRANCO";"55"
"SUZUKA-JAPA";"DILMA";"145"
"SUZUKA-JAPA";"NULO";"47"
"SYDNEY-AUST";"AÉCIO NEVES";"1067"
"SYDNEY-AUST";"BRANCO";"32"
"SYDNEY-AUST";"DILMA";"202"
"SYDNEY-AUST";"NULO";"35"
"SÃO DOMINGOS-RDOM";"AÉCIO NEVES";"96"
"SÃO DOMINGOS-RDOM";"DILMA";"93"
"SÃO DOMINGOS-RDOM";"NULO";"1"
