"NM_MUNICIPIO";"NM_VOTAVEL";"QT_VOTOS"
"NATIVIDADE";"BRANCO";"188"
"NATIVIDADE";"FERNANDO HADDAD";"2941"
"NATIVIDADE";"JAIR BOLSONARO";"5233"
"NATIVIDADE";"NULO";"924"
"NILÓPOLIS";"BRANCO";"2059"
"NILÓPOLIS";"FERNANDO HADDAD";"26814"
"NILÓPOLIS";"JAIR BOLSONARO";"68352"
"NILÓPOLIS";"NULO";"7730"
"NITERÓI";"BRANCO";"6877"
"NITERÓI";"FERNANDO HADDAD";"105606"
"NITERÓI";"JAIR BOLSONARO";"175730"
"NITERÓI";"NULO";"24604"
"NOVA FRIBURGO";"BRANCO";"3331"
"NOVA FRIBURGO";"FERNANDO HADDAD";"26805"
"NOVA FRIBURGO";"JAIR BOLSONARO";"71859"
"NOVA FRIBURGO";"NULO";"12190"
"NOVA IGUAÇU";"BRANCO";"10887"
"NOVA IGUAÇU";"FERNANDO HADDAD";"110820"
"NOVA IGUAÇU";"JAIR BOLSONARO";"291877"
"NOVA IGUAÇU";"NULO";"42231"
"PARACAMBI";"BRANCO";"573"
"PARACAMBI";"FERNANDO HADDAD";"7108"
"PARACAMBI";"JAIR BOLSONARO";"16288"
"PARACAMBI";"NULO";"2234"
"PARATY";"BRANCO";"528"
"PARATY";"FERNANDO HADDAD";"5787"
"PARATY";"JAIR BOLSONARO";"13359"
"PARATY";"NULO";"1716"
"PARAÍBA DO SUL";"BRANCO";"619"
"PARAÍBA DO SUL";"FERNANDO HADDAD";"7328"
"PARAÍBA DO SUL";"JAIR BOLSONARO";"14535"
"PARAÍBA DO SUL";"NULO";"2681"
"PATY DO ALFERES";"BRANCO";"452"
"PATY DO ALFERES";"FERNANDO HADDAD";"4660"
"PATY DO ALFERES";"JAIR BOLSONARO";"10064"
"PATY DO ALFERES";"NULO";"1510"
"PETRÓPOLIS";"BRANCO";"5188"
"PETRÓPOLIS";"FERNANDO HADDAD";"40665"
"PETRÓPOLIS";"JAIR BOLSONARO";"116947"
"PETRÓPOLIS";"NULO";"18131"
"PINHEIRAL";"BRANCO";"256"
"PINHEIRAL";"FERNANDO HADDAD";"5410"
"PINHEIRAL";"JAIR BOLSONARO";"6759"
"PINHEIRAL";"NULO";"1083"
"PIRAÍ";"BRANCO";"355"
"PIRAÍ";"FERNANDO HADDAD";"5777"
"PIRAÍ";"JAIR BOLSONARO";"9342"
"PIRAÍ";"NULO";"1607"
"PORCIÚNCULA";"BRANCO";"210"
"PORCIÚNCULA";"FERNANDO HADDAD";"3945"
"PORCIÚNCULA";"JAIR BOLSONARO";"4690"
"PORCIÚNCULA";"NULO";"944"
"PORTO REAL";"BRANCO";"259"
"PORTO REAL";"FERNANDO HADDAD";"3931"
"PORTO REAL";"JAIR BOLSONARO";"7836"
"PORTO REAL";"NULO";"1131"
"QUATIS";"BRANCO";"190"
"QUATIS";"FERNANDO HADDAD";"2806"
"QUATIS";"JAIR BOLSONARO";"4426"
"QUATIS";"NULO";"659"
"QUEIMADOS";"BRANCO";"1456"
"QUEIMADOS";"FERNANDO HADDAD";"17884"
"QUEIMADOS";"JAIR BOLSONARO";"38830"
"QUEIMADOS";"NULO";"6155"
"QUISSAMÃ";"BRANCO";"368"
"QUISSAMÃ";"FERNANDO HADDAD";"4752"
"QUISSAMÃ";"JAIR BOLSONARO";"6250"
